vote_id,mep_id,vote_type
174394,257089,Against
174394,256968,Against
174394,204449,Against
174394,197402,Against
174394,256814,Against
174394,125104,Against
174394,219652,Against
174394,124795,Against
174394,256804,Against
174394,256950,Against
174394,28617,Against
174394,37324,Against
174394,256983,Against
174394,98582,Against
174394,96761,Against
174394,125065,Against
174394,197429,Against
174394,197405,Against
174394,257045,Against
174394,257046,Against
174394,28229,Against
174394,256977,Against
174394,39725,Against
174394,197652,Against
174394,197421,Against
174394,197606,Against
174394,124713,Against
174394,124893,Against
174394,197621,Against
174394,185341,Against
174394,96933,Against
174394,124973,Against
174394,131580,Against
174394,256852,Against
174394,261797,Against
174394,256998,Against
174394,256881,Against
174394,101039,Against
174394,257024,Against
174394,256878,Against
174394,257072,Against
174394,197829,Against
174394,220840,Against
174394,197786,Against
174394,257131,Against
174394,256886,Against
174394,96826,Against
174394,256981,Against
174394,256834,Against
174394,256874,Against
174394,260724,Against
174394,256853,Against
174394,192254,Against
174394,256857,Against
174394,256876,Against
174394,256896,Against
174394,28150,Against
174394,197628,Against
174394,125052,Against
174394,94649,Against
174394,96830,Against
174394,23816,Against
174394,198176,Against
174394,256842,Against
174394,189065,Against
174394,197627,Against
174394,197528,Against
174394,118949,Against
174394,256909,Against
174394,256996,Against
174394,261038,Against
174394,256860,Against
174394,256954,Against
174394,256872,Against
174394,256895,Against
174394,197623,Against
174394,38511,Against
174394,257054,Against
174394,256843,Against
174394,256883,Against
174394,36392,Against
174394,126699,Against
174394,256877,Against
174394,256893,Against
174394,204414,Against
174394,256844,Against
174394,256882,Against
174394,197690,Against
174394,88552,Against
174394,197578,Against
174394,213330,Against
174394,256871,Against
174394,197825,Against
174394,220897,Against
174394,256991,Against
174394,256855,Against
174394,257050,Against
174394,197831,Against
174394,200345,Against
174394,256888,Against
174394,197580,Against
174394,256850,Against
174394,256875,Against
174394,185771,Against
174394,257125,Against
174394,5736,Against
174394,256859,Against
174394,125001,Against
174394,124875,Against
174394,261796,Against
174394,103246,Against
174394,124766,Against
174394,197781,Against
174394,257003,Against
174394,256841,Against
174394,197463,Against
174394,197558,Against
174394,197443,Against
174394,197780,Against
174394,197444,Against
174394,197624,Against
174394,197401,Against
174394,197445,Against
174394,96709,Against
174394,257298,Against
174394,197432,Against
174394,129073,Against
174394,256839,Against
174394,197672,Against
174394,257438,Against
174394,220801,Against
174394,256807,Against
174394,257115,Abstain
174394,257119,Abstain
174394,257114,Abstain
174394,257457,Abstain
174394,256808,Abstain
174394,257262,Abstain
174394,249982,Abstain
174394,257255,Abstain
174394,257062,Abstain
174394,197763,Abstain
174394,257260,Abstain
174394,257067,Abstain
174394,257120,Abstain
174394,198373,Abstain
174394,197734,Abstain
174394,125093,Abstain
174394,206158,Abstain
174394,204400,Abstain
174394,257110,Abstain
174394,257057,Abstain
174394,191693,Abstain
174394,198084,Abstain
174394,257257,Abstain
174394,256815,Abstain
174394,124700,Abstain
174394,257061,Abstain
174394,257100,Abstain
174394,40224,Abstain
174394,257098,Abstain
174394,124785,Abstain
174394,197653,Abstain
174394,257103,Abstain
174394,88882,Abstain
174394,256935,Abstain
174396,257000,For
174396,124760,For
174396,4746,For
174396,257096,For
174396,257147,For
174396,257094,For
174396,257095,For
174396,96810,For
174396,197607,For
174396,257097,For
174396,197794,For
174396,257144,For
174396,257022,For
174396,197469,For
174396,197493,For
174396,257149,For
174396,4395,For
174396,197824,For
174396,239260,For
174396,30123,For
174396,257150,For
174396,257115,For
174396,257145,For
174396,197820,For
174396,257104,For
174396,257113,For
174396,257021,For
174396,257109,For
174396,257119,For
174396,257114,For
174396,197655,For
174396,257163,For
174396,256925,For
174396,256806,For
174396,257258,For
174396,256884,For
174396,125106,For
174396,257099,For
174396,256811,For
174396,257143,For
174396,197475,For
174396,256951,For
174396,256929,For
174396,256948,For
174396,257457,For
174396,256945,For
174396,128483,For
174396,256928,For
174396,197556,For
174396,256949,For
174396,190574,For
174396,256808,For
174396,256942,For
174396,256941,For
174396,256957,For
174396,256924,For
174396,257262,For
174396,249982,For
174396,256944,For
174396,256959,For
174396,257255,For
174396,257062,For
174396,197763,For
174396,257260,For
174396,256858,For
174396,23868,For
174396,257005,For
174396,124858,For
174396,256851,For
174396,25758,For
174396,256939,For
174396,257007,For
174396,23699,For
174396,198373,For
174396,257118,For
174396,197734,For
174396,256989,For
174396,125093,For
174396,257019,For
174396,96653,For
174396,256971,For
174396,124834,For
174396,256966,For
174396,256967,For
174396,197842,For
174396,256955,For
174396,256810,For
174396,257043,For
174396,197490,For
174396,256820,For
174396,113523,For
174396,96808,For
174396,24922,For
174396,197492,For
174396,256887,For
174396,256947,For
174396,197534,For
174396,197679,For
174396,197408,For
174396,197778,For
174396,197410,For
174396,197648,For
174396,197636,For
174396,251324,For
174396,204129,For
174396,125012,For
174396,257047,For
174396,257081,For
174396,257051,For
174396,257296,For
174396,28122,For
174396,28219,For
174396,256921,For
174396,28390,For
174396,124861,For
174396,257034,For
174396,257078,For
174396,257028,For
174396,257030,For
174396,204333,For
174396,257237,For
174396,197473,For
174396,257048,For
174396,96787,For
174396,99945,For
174396,96811,For
174396,257035,For
174396,197649,For
174396,257137,For
174396,256840,For
174396,1917,For
174396,197414,For
174396,2341,For
174396,257032,For
174396,251874,For
174396,124807,For
174396,125204,For
174396,202036,For
174396,256919,For
174396,125027,For
174396,97399,For
174396,220908,For
174396,262021,For
174396,256985,For
174396,197514,For
174396,257033,For
174396,197646,For
174396,197412,For
174396,22418,For
174396,124895,For
174396,96780,For
174396,257065,For
174396,256918,For
174396,197517,For
174396,257031,For
174396,197840,For
174396,96934,For
174396,197839,For
174396,125068,For
174396,96668,For
174396,249603,For
174396,197523,For
174396,197525,For
174396,97968,For
174396,257261,For
174396,256920,For
174396,95074,For
174396,23781,For
174396,204336,For
174396,1927,For
174396,124808,For
174396,220896,For
174396,28399,For
174396,96791,For
174396,124806,For
174396,190713,For
174396,257082,For
174396,96936,For
174396,98341,For
174396,197841,For
174396,256980,For
174396,197662,For
174396,256974,For
174396,28400,For
174396,197711,For
174396,72779,For
174396,257151,For
174396,197647,For
174396,124802,For
174396,257027,For
174396,256847,For
174396,257039,For
174396,4289,For
174396,124701,For
174396,107212,For
174396,257040,For
174396,110673,For
174396,197738,For
174396,40599,For
174396,197404,For
174396,257107,For
174396,257128,For
174396,257041,For
174396,188945,For
174396,188096,For
174396,197413,For
174396,206158,For
174396,125670,For
174396,98219,For
174396,256809,For
174396,256979,For
174396,197422,For
174396,28223,For
174396,197425,For
174396,86057,For
174396,197426,For
174396,125325,For
174396,197417,For
174396,197784,For
174396,256889,For
174396,257068,For
174396,119435,For
174396,257026,For
174396,257089,For
174396,256968,For
174396,204449,For
174396,197402,For
174396,256814,For
174396,125104,For
174396,219652,For
174396,124795,For
174396,256804,For
174396,256950,For
174396,28617,For
174396,37324,For
174396,256983,For
174396,96761,For
174396,125065,For
174396,204400,For
174396,197863,For
174396,197429,For
174396,197405,For
174396,257045,For
174396,257046,For
174396,28229,For
174396,256977,For
174396,39725,For
174396,197652,For
174396,197421,For
174396,197606,For
174396,124713,For
174396,124893,For
174396,197621,For
174396,185341,For
174396,96933,For
174396,124973,For
174396,131580,For
174396,261797,For
174396,256881,For
174396,101039,For
174396,256878,For
174396,197786,For
174396,257131,For
174396,256886,For
174396,96826,For
174396,256874,For
174396,260724,For
174396,256857,For
174396,256876,For
174396,256896,For
174396,28150,For
174396,197628,For
174396,94649,For
174396,96830,For
174396,23816,For
174396,189065,For
174396,197627,For
174396,256860,For
174396,256872,For
174396,256895,For
174396,197623,For
174396,256883,For
174396,36392,For
174396,126699,For
174396,256877,For
174396,256893,For
174396,256882,For
174396,197690,For
174396,88552,For
174396,197578,For
174396,213330,For
174396,256871,For
174396,197825,For
174396,256855,For
174396,200345,For
174396,256888,For
174396,197580,For
174396,256875,For
174396,185771,For
174396,257125,For
174396,5736,For
174396,256859,For
174396,261796,For
174396,256987,For
174396,256869,For
174396,197400,For
174396,204332,For
174396,124766,For
174396,197781,For
174396,257003,For
174396,257110,For
174396,257020,For
174396,197577,For
174396,256841,For
174396,96711,For
174396,197463,For
174396,197558,For
174396,257014,For
174396,257057,For
174396,257297,For
174396,256870,For
174396,197430,For
174396,197589,For
174396,257038,For
174396,256970,For
174396,96940,For
174396,197443,For
174396,840,For
174396,204419,For
174396,197780,For
174396,197557,For
174396,197543,For
174396,197444,For
174396,135511,For
174396,198073,For
174396,197770,For
174396,197624,For
174396,197447,For
174396,197401,For
174396,257013,For
174396,191693,For
174396,197818,For
174396,22858,For
174396,257037,For
174396,197445,For
174396,198084,For
174396,124866,For
174396,197494,For
174396,96709,For
174396,257300,For
174396,257259,For
174396,257298,For
174396,257301,For
174396,257010,For
174396,197432,For
174396,129073,For
174396,257257,For
174396,256815,For
174396,256946,For
174396,256962,For
174396,256839,For
174396,197672,For
174396,124700,For
174396,257438,For
174396,256976,For
174396,257061,For
174396,257112,For
174396,130100,For
174396,197502,For
174396,256879,For
174396,214839,For
174396,197769,For
174396,220801,For
174396,257011,For
174396,197581,For
174396,256807,For
174396,197403,For
174396,119652,For
174396,202073,For
174396,257123,For
174396,256829,For
174396,28307,For
174396,256934,For
174396,256936,For
174396,247735,For
174396,197433,For
174396,124867,For
174396,197498,For
174396,197435,For
174396,96681,For
174396,257108,For
174396,112748,For
174396,4267,For
174396,197440,For
174396,257100,For
174396,257002,For
174396,256880,For
174396,197782,For
174396,245018,For
174396,257169,For
174396,256937,For
174396,256938,For
174396,40224,For
174396,38542,For
174396,257122,For
174396,257087,For
174396,33998,For
174396,1294,For
174396,197579,For
174396,237465,For
174396,257088,For
174396,125046,For
174396,257098,For
174396,256906,For
174396,197391,For
174396,101585,For
174396,197702,For
174396,28298,For
174396,96833,For
174396,256901,For
174396,197694,For
174396,257075,For
174396,256997,For
174396,257059,For
174396,257079,For
174396,197718,For
174396,257102,For
174396,124785,For
174396,256830,For
174396,197618,For
174396,256803,For
174396,197682,For
174396,197800,For
174396,122978,For
174396,197392,For
174396,256992,For
174396,112747,For
174396,256898,For
174396,256908,For
174396,197491,For
174396,197697,For
174396,1909,For
174396,256899,For
174396,230085,For
174396,125042,For
174396,96812,For
174396,197721,For
174396,257124,For
174396,197719,For
174396,91636,For
174396,197653,For
174396,256824,For
174396,257727,For
174396,124691,For
174396,204418,For
174396,257053,For
174396,256994,For
174396,197497,For
174396,124722,For
174396,28347,For
174396,257103,For
174396,257111,For
174396,88882,For
174396,233862,For
174396,124784,For
174396,124836,For
174396,257238,For
174396,256993,For
174396,244571,For
174396,256903,For
174396,197845,For
174396,124846,For
174396,112744,For
174396,256902,For
174396,96998,For
174396,229839,For
174396,256935,For
174396,218347,For
174396,257121,For
174396,256904,For
174396,257066,For
174396,204413,For
174396,257170,For
174396,197722,For
174396,257001,For
174396,256905,For
174396,37312,For
174396,257084,For
174396,197670,For
174396,256999,For
174396,197677,For
174396,96932,For
174396,257085,For
174396,257101,For
174396,257160,For
174396,257071,For
174396,210480,For
174396,197591,For
174396,256885,For
174396,257148,For
174396,197810,For
174396,5729,For
174396,260035,For
174396,34232,For
174396,199941,For
174396,185619,For
174396,5392,For
174396,257106,For
174396,28419,For
174396,256805,For
174396,197701,For
174396,197533,For
174396,197684,For
174396,187917,For
174396,124984,For
174396,197574,For
174396,197529,For
174396,257023,For
174396,257155,For
174396,197468,For
174396,256961,For
174396,256823,For
174396,124985,For
174396,256913,For
174396,257299,For
174396,197795,For
174396,257092,For
174396,197416,For
174396,256912,For
174396,256890,For
174396,197699,For
174396,124736,For
174396,257129,For
174396,257063,For
174396,236053,For
174396,245770,For
174396,257140,For
174396,257083,For
174396,30482,For
174396,257135,For
174396,256952,For
174396,257126,For
174396,256927,For
174396,256911,For
174396,257127,For
174396,127766,For
174396,190517,For
174396,257009,For
174396,2268,For
174396,256910,For
174396,124813,For
174396,257133,For
174396,197448,For
174396,257015,For
174396,197449,For
174396,197439,For
174396,256995,For
174396,197470,For
174396,256915,For
174396,86793,For
174396,197503,For
174396,96725,For
174396,106936,For
174396,183916,For
174396,197549,For
174396,257130,For
174396,96752,For
174396,197398,For
174396,197395,For
174396,197461,For
174396,96675,For
174396,257132,For
174396,197462,For
174396,257016,For
174396,208722,For
174396,193292,For
174396,24942,For
174396,197464,For
174396,197802,For
174396,257044,For
174396,198076,For
174396,2152,For
174396,197466,For
174396,197573,For
174396,256813,For
174396,103381,For
174396,197832,For
174396,197500,For
174396,256917,For
174396,256833,For
174396,257139,For
174396,201945,For
174396,111412,For
174396,256916,For
174396,58766,For
174396,197772,For
174396,256990,For
174396,256965,For
174396,97236,For
174396,256978,For
174396,197870,For
174396,257437,For
174396,190464,For
174396,257091,Against
174396,256986,Against
174396,257025,Against
174396,257090,Against
174396,123562,Against
174396,28226,Against
174396,256831,Against
174396,256852,Against
174396,256998,Against
174396,257024,Against
174396,197829,Against
174396,220840,Against
174396,256981,Against
174396,256853,Against
174396,192254,Against
174396,125052,Against
174396,197528,Against
174396,118949,Against
174396,256909,Against
174396,256996,Against
174396,261038,Against
174396,257054,Against
174396,256843,Against
174396,204414,Against
174396,256844,Against
174396,256991,Against
174396,257050,Against
174396,197831,Against
174396,256850,Against
174396,124875,Against
174396,103246,Against
174396,256956,Abstain
174396,257117,Abstain
174396,23788,Abstain
174396,257073,Abstain
174396,197501,Abstain
174396,99878,Abstain
174396,257076,Abstain
174396,198490,Abstain
174396,257055,Abstain
174396,197516,Abstain
174396,257056,Abstain
174396,256900,Abstain
174396,220871,Abstain
174396,256845,Abstain
174396,257077,Abstain
174396,257060,Abstain
174396,257080,Abstain
174396,257058,Abstain
174396,257086,Abstain
174396,256907,Abstain
174396,197773,Abstain
174396,197545,Abstain
174396,197553,Abstain
174396,204346,Abstain
174396,257116,Abstain
174396,96697,Abstain
174396,197537,Abstain
174396,197552,Abstain
174396,257052,Abstain
174396,124877,Abstain
174396,197572,Abstain
174396,28615,Abstain
174396,124884,Abstain
174396,257067,Abstain
174396,257120,Abstain
174396,256846,Abstain
174396,257049,Abstain
174396,257072,Abstain
174396,256834,Abstain
174396,198176,Abstain
174396,256842,Abstain
174396,256954,Abstain
174396,38511,Abstain
174396,220897,Abstain
174396,125001,Abstain
174397,257258,For
174397,249982,For
174397,197763,For
174397,257005,For
174397,124858,For
174397,256851,For
174397,25758,For
174397,256939,For
174397,23699,For
174397,197734,For
174397,256989,For
174397,125093,For
174397,96653,For
174397,256971,For
174397,124834,For
174397,256966,For
174397,256967,For
174397,197842,For
174397,256955,For
174397,113523,For
174397,24922,For
174397,256887,For
174397,257296,For
174397,28122,For
174397,257237,For
174397,96787,For
174397,2341,For
174397,97399,For
174397,197514,For
174397,96668,For
174397,95074,For
174397,257040,For
174397,40599,For
174397,256889,For
174397,257026,For
174397,256968,For
174397,98582,For
174397,197863,For
174397,257046,For
174397,28229,For
174397,39725,For
174397,96933,For
174397,131580,For
174397,261797,For
174397,256878,For
174397,256886,For
174397,256874,For
174397,256876,For
174397,256896,For
174397,197628,For
174397,94649,For
174397,189065,For
174397,197627,For
174397,256872,For
174397,256895,For
174397,197623,For
174397,256883,For
174397,126699,For
174397,256877,For
174397,256893,For
174397,256882,For
174397,197690,For
174397,88552,For
174397,256871,For
174397,200345,For
174397,256888,For
174397,256875,For
174397,5736,For
174397,261796,For
174397,256987,For
174397,256869,For
174397,197400,For
174397,204332,For
174397,197781,For
174397,257003,For
174397,257020,For
174397,197577,For
174397,256841,For
174397,96711,For
174397,197463,For
174397,197558,For
174397,257014,For
174397,257057,For
174397,256870,For
174397,197430,For
174397,197589,For
174397,257038,For
174397,256970,For
174397,96940,For
174397,197443,For
174397,840,For
174397,204419,For
174397,197780,For
174397,197557,For
174397,197543,For
174397,197444,For
174397,135511,For
174397,198073,For
174397,197770,For
174397,197447,For
174397,197401,For
174397,257013,For
174397,191693,For
174397,197818,For
174397,22858,For
174397,257037,For
174397,197445,For
174397,198084,For
174397,124866,For
174397,197494,For
174397,96709,For
174397,257300,For
174397,257298,For
174397,257301,For
174397,257010,For
174397,197432,For
174397,129073,For
174397,257257,For
174397,256815,For
174397,256946,For
174397,256962,For
174397,256839,For
174397,197672,For
174397,124700,For
174397,257438,For
174397,256976,For
174397,257061,For
174397,257112,For
174397,130100,For
174397,197502,For
174397,256879,For
174397,214839,For
174397,197769,For
174397,220801,For
174397,257011,For
174397,197581,For
174397,197403,For
174397,119652,For
174397,202073,For
174397,257123,For
174397,256829,For
174397,28307,For
174397,256934,For
174397,256936,For
174397,247735,For
174397,124867,For
174397,197498,For
174397,197435,For
174397,96681,For
174397,257108,For
174397,112748,For
174397,4267,For
174397,197440,For
174397,257100,For
174397,257002,For
174397,256880,For
174397,197782,For
174397,245018,For
174397,257169,For
174397,256937,For
174397,256938,For
174397,40224,For
174397,38542,For
174397,257122,For
174397,257087,For
174397,33998,For
174397,1294,For
174397,197579,For
174397,237465,For
174397,257088,For
174397,125046,For
174397,257098,For
174397,256906,For
174397,197391,For
174397,101585,For
174397,197702,For
174397,28298,For
174397,96833,For
174397,256901,For
174397,197694,For
174397,257075,For
174397,256997,For
174397,257079,For
174397,197718,For
174397,257102,For
174397,124785,For
174397,256830,For
174397,197618,For
174397,256803,For
174397,197682,For
174397,197800,For
174397,122978,For
174397,197392,For
174397,256992,For
174397,112747,For
174397,256898,For
174397,256908,For
174397,197491,For
174397,197697,For
174397,1909,For
174397,256899,For
174397,230085,For
174397,125042,For
174397,96812,For
174397,197721,For
174397,257124,For
174397,197719,For
174397,91636,For
174397,197653,For
174397,256824,For
174397,257727,For
174397,124691,For
174397,204418,For
174397,257053,For
174397,256994,For
174397,197497,For
174397,124722,For
174397,28347,For
174397,257103,For
174397,257111,For
174397,88882,For
174397,233862,For
174397,124784,For
174397,124836,For
174397,257238,For
174397,256993,For
174397,244571,For
174397,256903,For
174397,197845,For
174397,124846,For
174397,112744,For
174397,256902,For
174397,96998,For
174397,218347,For
174397,257121,For
174397,256904,For
174397,257066,For
174397,204413,For
174397,257170,For
174397,197722,For
174397,257001,For
174397,256905,For
174397,37312,For
174397,257084,For
174397,197670,For
174397,256999,For
174397,197677,For
174397,96932,For
174397,257085,For
174397,257101,For
174397,257160,For
174397,257071,For
174397,210480,For
174397,197591,For
174397,256885,For
174397,257148,For
174397,5729,For
174397,260035,For
174397,34232,For
174397,199941,For
174397,185619,For
174397,5392,For
174397,257106,For
174397,28419,For
174397,256805,For
174397,197701,For
174397,197533,For
174397,197684,For
174397,187917,For
174397,124984,For
174397,197574,For
174397,197529,For
174397,257023,For
174397,257155,For
174397,197468,For
174397,256961,For
174397,256823,For
174397,124985,For
174397,256913,For
174397,257299,For
174397,197795,For
174397,257012,For
174397,257092,For
174397,197416,For
174397,256912,For
174397,256890,For
174397,197699,For
174397,124736,For
174397,257129,For
174397,257063,For
174397,236053,For
174397,245770,For
174397,257140,For
174397,257083,For
174397,30482,For
174397,257135,For
174397,256952,For
174397,257126,For
174397,256927,For
174397,256911,For
174397,127766,For
174397,190517,For
174397,257009,For
174397,2268,For
174397,256910,For
174397,124813,For
174397,257133,For
174397,197448,For
174397,257015,For
174397,197449,For
174397,197439,For
174397,256995,For
174397,197470,For
174397,256915,For
174397,86793,For
174397,197503,For
174397,96725,For
174397,106936,For
174397,183916,For
174397,197549,For
174397,257130,For
174397,96752,For
174397,197398,For
174397,197395,For
174397,197461,For
174397,96675,For
174397,257132,For
174397,197462,For
174397,257016,For
174397,208722,For
174397,193292,For
174397,24942,For
174397,197464,For
174397,197802,For
174397,257044,For
174397,198076,For
174397,2152,For
174397,197466,For
174397,256813,For
174397,103381,For
174397,197832,For
174397,197500,For
174397,256917,For
174397,256833,For
174397,257139,For
174397,201945,For
174397,111412,For
174397,256916,For
174397,58766,For
174397,197772,For
174397,256990,For
174397,256965,For
174397,97236,For
174397,256978,For
174397,197870,For
174397,257437,For
174397,190464,For
174397,257091,Against
174397,197469,Against
174397,220871,Against
174397,256845,Against
174397,197773,Against
174397,257025,Against
174397,197655,Against
174397,257090,Against
174397,256806,Against
174397,256884,Against
174397,125106,Against
174397,197537,Against
174397,197552,Against
174397,123562,Against
174397,197475,Against
174397,256951,Against
174397,256929,Against
174397,256948,Against
174397,256945,Against
174397,128483,Against
174397,256928,Against
174397,197556,Against
174397,256949,Against
174397,256942,Against
174397,256941,Against
174397,256957,Against
174397,256924,Against
174397,256944,Against
174397,256959,Against
174397,257019,Against
174397,197534,Against
174397,251324,Against
174397,28219,Against
174397,256921,Against
174397,257028,Against
174397,1917,Against
174397,257032,Against
174397,256919,Against
174397,125027,Against
174397,220908,Against
174397,257033,Against
174397,197412,Against
174397,96780,Against
174397,256918,Against
174397,257031,Against
174397,204336,Against
174397,190713,Against
174397,197841,Against
174397,72779,Against
174397,188096,Against
174397,125670,Against
174397,197417,Against
174397,257089,Against
174397,204449,Against
174397,256814,Against
174397,125104,Against
174397,124795,Against
174397,124713,Against
174397,256852,Against
174397,256998,Against
174397,101039,Against
174397,257024,Against
174397,197829,Against
174397,220840,Against
174397,197786,Against
174397,257131,Against
174397,256981,Against
174397,256853,Against
174397,192254,Against
174397,125052,Against
174397,197528,Against
174397,118949,Against
174397,256909,Against
174397,256996,Against
174397,261038,Against
174397,256954,Against
174397,257054,Against
174397,256843,Against
174397,36392,Against
174397,204414,Against
174397,256844,Against
174397,197578,Against
174397,197825,Against
174397,256991,Against
174397,257050,Against
174397,197831,Against
174397,197580,Against
174397,256850,Against
174397,257125,Against
174397,124875,Against
174397,103246,Against
174397,124766,Against
174397,256807,Against
174397,256935,Against
174397,197810,Against
174397,256956,Abstain
174397,257117,Abstain
174397,257000,Abstain
174397,124760,Abstain
174397,4746,Abstain
174397,23788,Abstain
174397,257073,Abstain
174397,197501,Abstain
174397,99878,Abstain
174397,257096,Abstain
174397,257147,Abstain
174397,257094,Abstain
174397,257095,Abstain
174397,257076,Abstain
174397,96810,Abstain
174397,197607,Abstain
174397,198490,Abstain
174397,257097,Abstain
174397,256986,Abstain
174397,197794,Abstain
174397,257055,Abstain
174397,257144,Abstain
174397,197516,Abstain
174397,257022,Abstain
174397,257056,Abstain
174397,256900,Abstain
174397,197493,Abstain
174397,257149,Abstain
174397,257077,Abstain
174397,4395,Abstain
174397,197824,Abstain
174397,257060,Abstain
174397,257080,Abstain
174397,239260,Abstain
174397,257058,Abstain
174397,257086,Abstain
174397,30123,Abstain
174397,257150,Abstain
174397,257115,Abstain
174397,257145,Abstain
174397,256907,Abstain
174397,197820,Abstain
174397,257104,Abstain
174397,197545,Abstain
174397,257113,Abstain
174397,257021,Abstain
174397,257109,Abstain
174397,257119,Abstain
174397,197553,Abstain
174397,204346,Abstain
174397,257114,Abstain
174397,257116,Abstain
174397,96697,Abstain
174397,257163,Abstain
174397,256925,Abstain
174397,257099,Abstain
174397,256811,Abstain
174397,257143,Abstain
174397,257052,Abstain
174397,124877,Abstain
174397,197572,Abstain
174397,28615,Abstain
174397,124884,Abstain
174397,257457,Abstain
174397,190574,Abstain
174397,256808,Abstain
174397,257262,Abstain
174397,257255,Abstain
174397,257062,Abstain
174397,257260,Abstain
174397,256858,Abstain
174397,23868,Abstain
174397,257067,Abstain
174397,257120,Abstain
174397,257007,Abstain
174397,198373,Abstain
174397,257118,Abstain
174397,256810,Abstain
174397,257043,Abstain
174397,197490,Abstain
174397,256820,Abstain
174397,96808,Abstain
174397,197492,Abstain
174397,256947,Abstain
174397,197679,Abstain
174397,197778,Abstain
174397,197648,Abstain
174397,197636,Abstain
174397,204129,Abstain
174397,125012,Abstain
174397,257047,Abstain
174397,257081,Abstain
174397,257051,Abstain
174397,28390,Abstain
174397,124861,Abstain
174397,257034,Abstain
174397,257078,Abstain
174397,257030,Abstain
174397,204333,Abstain
174397,257048,Abstain
174397,99945,Abstain
174397,28226,Abstain
174397,96811,Abstain
174397,257035,Abstain
174397,197649,Abstain
174397,257137,Abstain
174397,256840,Abstain
174397,197414,Abstain
174397,251874,Abstain
174397,124807,Abstain
174397,125204,Abstain
174397,202036,Abstain
174397,256985,Abstain
174397,197646,Abstain
174397,22418,Abstain
174397,124895,Abstain
174397,257065,Abstain
174397,197517,Abstain
174397,96934,Abstain
174397,197839,Abstain
174397,249603,Abstain
174397,256831,Abstain
174397,197523,Abstain
174397,256846,Abstain
174397,197525,Abstain
174397,97968,Abstain
174397,257261,Abstain
174397,256920,Abstain
174397,23781,Abstain
174397,1927,Abstain
174397,124808,Abstain
174397,220896,Abstain
174397,28399,Abstain
174397,96791,Abstain
174397,257082,Abstain
174397,96936,Abstain
174397,98341,Abstain
174397,256980,Abstain
174397,197662,Abstain
174397,28400,Abstain
174397,197711,Abstain
174397,257151,Abstain
174397,197647,Abstain
174397,124802,Abstain
174397,257027,Abstain
174397,256847,Abstain
174397,257039,Abstain
174397,4289,Abstain
174397,124701,Abstain
174397,107212,Abstain
174397,257049,Abstain
174397,110673,Abstain
174397,197738,Abstain
174397,197404,Abstain
174397,257107,Abstain
174397,257128,Abstain
174397,257041,Abstain
174397,197413,Abstain
174397,206158,Abstain
174397,256809,Abstain
174397,256979,Abstain
174397,197422,Abstain
174397,28223,Abstain
174397,197425,Abstain
174397,86057,Abstain
174397,125325,Abstain
174397,197784,Abstain
174397,257068,Abstain
174397,197402,Abstain
174397,219652,Abstain
174397,256804,Abstain
174397,256950,Abstain
174397,28617,Abstain
174397,37324,Abstain
174397,256983,Abstain
174397,96761,Abstain
174397,125065,Abstain
174397,204400,Abstain
174397,197429,Abstain
174397,197405,Abstain
174397,257045,Abstain
174397,256977,Abstain
174397,197652,Abstain
174397,197421,Abstain
174397,197606,Abstain
174397,124893,Abstain
174397,197621,Abstain
174397,185341,Abstain
174397,124973,Abstain
174397,256881,Abstain
174397,257072,Abstain
174397,96826,Abstain
174397,256834,Abstain
174397,260724,Abstain
174397,256857,Abstain
174397,28150,Abstain
174397,96830,Abstain
174397,23816,Abstain
174397,198176,Abstain
174397,256842,Abstain
174397,256860,Abstain
174397,38511,Abstain
174397,213330,Abstain
174397,220897,Abstain
174397,256855,Abstain
174397,185771,Abstain
174397,256859,Abstain
174397,125001,Abstain
174397,197624,Abstain
174398,256956,For
174398,257117,For
174398,257000,For
174398,4746,For
174398,23788,For
174398,257073,For
174398,197501,For
174398,99878,For
174398,257096,For
174398,257147,For
174398,257094,For
174398,257095,For
174398,257076,For
174398,96810,For
174398,197607,For
174398,198490,For
174398,257097,For
174398,256986,For
174398,197794,For
174398,257055,For
174398,257144,For
174398,197516,For
174398,257022,For
174398,257056,For
174398,197469,For
174398,256900,For
174398,220871,For
174398,197493,For
174398,257149,For
174398,257077,For
174398,4395,For
174398,197824,For
174398,257060,For
174398,257080,For
174398,239260,For
174398,257058,For
174398,257086,For
174398,257150,For
174398,257115,For
174398,257145,For
174398,256907,For
174398,197820,For
174398,257104,For
174398,197773,For
174398,197545,For
174398,257113,For
174398,257021,For
174398,257109,For
174398,257119,For
174398,197553,For
174398,204346,For
174398,257114,For
174398,197655,For
174398,96697,For
174398,257163,For
174398,257258,For
174398,256884,For
174398,125106,For
174398,257099,For
174398,256811,For
174398,257143,For
174398,257052,For
174398,124877,For
174398,197572,For
174398,28615,For
174398,124884,For
174398,257262,For
174398,257255,For
174398,257260,For
174398,257005,For
174398,124858,For
174398,256851,For
174398,25758,For
174398,256939,For
174398,23699,For
174398,197734,For
174398,256989,For
174398,125093,For
174398,96653,For
174398,256971,For
174398,124834,For
174398,256966,For
174398,256967,For
174398,197842,For
174398,256955,For
174398,256810,For
174398,257043,For
174398,197490,For
174398,256820,For
174398,113523,For
174398,96808,For
174398,24922,For
174398,197492,For
174398,256887,For
174398,256947,For
174398,197534,For
174398,197679,For
174398,197408,For
174398,197778,For
174398,197410,For
174398,197636,For
174398,251324,For
